CASENO,VEHNO,DRV_AGE,CONTRIB1,VEHTYPE
2002C02693,1,39.0,,0
2002C02694,1,62.0,,1
2002C02695,1,54.0,,1
2002C02696,1,40.0,,1
2002C02697,1,43.0,,2
2002C02698,1,26.0,,2
2002C02699,1,45.0,,2
2002C02700,1,41.0,,0
2002C02701,1,24.0,,1
2002C02702,1,38.0,,1
2002C02703,1,67.0,,1
2002C02704,1,20.0,,1
2002C02705,1,35.0,,1
2002C02706,1,57.0,,1
2002C02707,1,74.0,,1
2002C02708,1,37.0,,2
2002C02709,1,69.0,,1
2002C02710,1,53.0,,1
2002C02711,1,22.0,,1
2002C02712,1,62.0,,1
2002C02713,1,18.0,,1
2002C02714,1,46.0,,2
2002C02715,1,44.0,,2
2002C02716,1,30.0,,2
2002C02717,1,20.0,,1
2002C02718,1,60.0,,1
2002C02719,1,42.0,,1
2002C02720,1,52.0,,1
2002C02721,1,17.0,,1
2002C02722,1,60.0,,2
2002C02723,1,22.0,,1
2002C02724,1,43.0,,1
2002C02725,1,33.0,,0
2002C02726,1,29.0,,1
2002C02727,1,40.0,,1
2002C02728,1,81.0,,1
2002C02729,1,41.0,,2
2002C02730,1,47.0,,2
2002C02731,1,49.0,,1
2002C02732,1,72.0,,1
2002C02733,1,26.0,,1
2002C02734,1,,,1
2002C02735,1,27.0,,1
2002C02736,1,74.0,,0
2002C02737,1,38.0,,1
2002C02738,1,43.0,,2
2002C02739,1,82.0,,1
2002C02740,1,43.0,,2
2002C02741,1,72.0,,1
2002C02742,1,22.0,,1
2002C02743,1,38.0,,2
2002C02744,1,26.0,,1
2002C02745,1,44.0,,1
2002C02746,1,53.0,,2
2002C02747,1,19.0,,1
2002C02748,1,55.0,,1
2002C02749,1,71.0,,1
2002C02750,1,51.0,,1
2002C02751,1,,,1
2002C02752,1,60.0,,2
2002C02753,1,47.0,,1
2002C02754,1,62.0,,1
2002C02755,1,23.0,,2
2002C02756,1,43.0,,1
2002C02757,1,40.0,,1
2002C02758,1,20.0,,1
2002C02759,1,32.0,,2
2002C02760,1,24.0,,0
2002C02761,1,41.0,,1
2002C02762,1,21.0,,2
2002C02763,1,58.0,,4
2002C02764,1,36.0,,1
2002C02765,1,42.0,,1
2002C02766,1,45.0,,2
2002C02767,1,64.0,,1
2002C02768,1,42.0,,1
2002C02769,1,27.0,,1
2002C02770,1,18.0,,1
2002C02771,1,36.0,,1
2002C02772,1,31.0,,2
2002C02773,1,39.0,,1
2002C02774,1,20.0,,1
2002C02775,1,54.0,,2
2002C02776,1,21.0,,2
2002C02777,1,57.0,,1
2002C02778,1,55.0,,2
2002C02779,1,31.0,,1
2002C02780,1,41.0,,2
2002C02781,1,18.0,,1
2002C02782,1,16.0,,1
2002C02783,1,77.0,,1
2002C02784,1,51.0,,1
2002C02785,1,69.0,,1
2002C02786,1,47.0,,1
2002C02787,1,54.0,,2
2002C02788,1,29.0,,2
2002C02789,1,29.0,,1
2002C02790,1,47.0,,2
2002C02791,1,22.0,,1
2002C02792,1,30.0,,2
2002C02793,1,49.0,,2
2002C02794,1,57.0,,2
2002C02795,1,44.0,,0
2002C02796,1,30.0,,1
2002C02797,1,74.0,,1
2002C02798,1,40.0,,1
2002C02799,1,27.0,,2
2002C02800,1,36.0,,2
2002C02801,1,36.0,,1
2002C02802,1,55.0,,1
2002C02803,1,52.0,,1
2002C02804,1,47.0,,2
2002C02805,1,29.0,,2
2002C02806,1,53.0,,1
2002C02807,1,28.0,,1
2002C02808,1,82.0,,1
2002C02809,1,63.0,,2
2002C02810,1,66.0,,1
2002C02811,1,42.0,,2
2002C02812,1,49.0,,0
2002C02813,1,,,1
2002C02814,1,58.0,,2
2002C02815,1,55.0,,1
2002C02816,1,39.0,,2
2002C02817,1,80.0,,1
2002C02818,1,38.0,,1
2002C02819,1,31.0,,1
2002C02820,1,22.0,,1
2002C02821,1,44.0,,2
2002C02822,1,73.0,,1
2002C02823,1,55.0,,1
2002C02824,1,18.0,,0
2002C02825,1,20.0,,1
2002C02826,1,57.0,,1
2002C02827,1,41.0,,2
2002C02828,1,20.0,,1
2002C02829,1,22.0,,1
2002C02830,1,43.0,,2
2002C02831,1,64.0,,1
2002C02832,1,19.0,,1
2002C02833,1,52.0,,1
2002C02834,1,19.0,,1
2002C02835,1,27.0,,1
2002C02836,1,56.0,,1
2002C02837,1,62.0,,2
2002C02838,1,36.0,,2
2002C02839,1,44.0,,1
2002C02840,1,85.0,,1
2002C02841,1,68.0,,1
2002C02842,1,34.0,,1
2002C02843,1,37.0,,1
2002C02844,1,74.0,,1
2002C02845,1,15.0,,2
2002C02846,1,21.0,,2
2002C02847,1,54.0,,2
2002C02848,1,76.0,,1
2002C02849,1,23.0,,1
2002C02850,1,18.0,,1
2002C02851,1,53.0,,2
2002C02852,1,22.0,,1
2002C02853,1,58.0,,1
2002C02854,1,16.0,,1
2002C02855,1,60.0,,2
2002C02856,1,40.0,,1
2002C02857,1,28.0,,1
2002C02858,1,45.0,,1
2002C02860,1,48.0,,2
2002C02861,1,32.0,,0
2002C02862,1,47.0,,1
2002C02863,1,18.0,,2
2002C02864,1,47.0,,2
2002C02865,1,71.0,,2
2002C02866,1,21.0,,1
2002C02867,1,72.0,,0
2002C02868,1,54.0,,2
2002C02869,1,25.0,,1
2002C02870,1,25.0,,1
2002C02871,1,66.0,,2
2002C02872,1,43.0,,1
2002C02873,1,41.0,,1
2002C02874,1,61.0,,2
2002C02875,1,27.0,,1
2002C02876,1,26.0,,1
2002C02877,1,53.0,,2
2002C02878,1,65.0,,0
2002C02879,1,52.0,,2
2002C02880,1,16.0,,2
2002C02881,1,34.0,,0
2002C02882,1,48.0,,1
2002C02883,1,22.0,,1
2002C02884,1,61.0,,1
2002C02885,1,48.0,,2
2002C02886,1,57.0,,1
2002C02887,1,22.0,,1
2002C02888,1,64.0,,1
2002C02889,1,30.0,,1
2002C02890,1,36.0,,2
2002C02891,1,30.0,,1
2002C02892,1,52.0,,1
2002C02893,1,16.0,,2
2002C02894,1,51.0,,1
2002C02895,1,50.0,,2
2002C02896,1,40.0,,1
2002C02897,1,79.0,,1
2002C02898,1,83.0,,1
2002C02899,1,52.0,,0
2002C02900,1,54.0,,1
2002C02901,1,72.0,,1
2002C02902,1,40.0,,1
2002C02903,1,46.0,,2
2002C02904,1,20.0,,1
2002C02905,1,51.0,,2
2002C02906,1,42.0,,2
2002C02908,1,32.0,,2
2002C02909,1,28.0,,2
2002C02910,1,16.0,,1
2002C02911,1,34.0,,2
2002C02913,1,32.0,,2
2002C02914,1,48.0,,2
2002C02915,1,56.0,,2
2002C02916,1,55.0,,2
2002C02917,1,47.0,,2
2002C02918,1,18.0,,1
2002C02919,1,17.0,,2
2002C02920,1,60.0,,1
2002C02921,1,54.0,,2
2002C02922,1,51.0,,1
2002C02923,1,47.0,,2
2002C02924,1,61.0,,2
2002C02925,1,75.0,,1
2002C02926,1,35.0,,0
2002C02927,1,76.0,,0
2002C02928,1,66.0,,1
2002C02929,1,23.0,,1
2002C02930,1,23.0,,2
2002C02931,1,73.0,,2
2002C02932,1,17.0,,1
2002C02933,1,23.0,,1
2002C02934,1,39.0,,1
2002C02935,1,19.0,,1
2002C02936,1,61.0,,1
2002C02937,1,32.0,,2
2002C02938,1,48.0,,2
2002C02939,1,28.0,,2
2002C02940,1,64.0,,1
2002C02941,1,21.0,,2
2002C02942,1,35.0,,1
2002C02943,1,49.0,,1
2002C02944,1,55.0,,2
2002C02945,1,74.0,,1
2002C02946,1,39.0,,1
2002C02947,1,24.0,,1
2002C02948,1,50.0,,1
2002C02949,1,28.0,,1
2002C02950,1,50.0,,0
2002C02951,1,50.0,,1
2002C02952,1,64.0,,1
2002C02953,1,27.0,,1
2002C02954,1,28.0,,1
2002C02955,1,50.0,,2
2002C02956,1,48.0,,1
2002C02957,1,17.0,,2
2002C02958,1,17.0,,1
2002C02959,1,23.0,,1
2002C02960,1,52.0,,1
2002C02961,1,53.0,,1
2002C02962,1,17.0,,2
2002C02963,1,42.0,,1
2002C02964,1,38.0,,2
2002C02965,1,60.0,,1
2002C02966,1,50.0,,2
2002C02967,1,85.0,,1
2002C02968,1,24.0,,1
2002C02969,1,52.0,,1
2002C02970,1,23.0,,1
2002C02971,1,47.0,,1
2002C02972,1,58.0,,2
2002C02973,1,47.0,,6
2002C02974,1,21.0,,1
2002C02975,1,44.0,,1
2002C02976,1,36.0,,1
2002C02977,1,70.0,,2
2002C02978,1,71.0,,2
2002C02979,1,40.0,,2
2002C02980,1,60.0,,2
2002C02981,1,45.0,,2
2002C02982,1,55.0,,2
2002C02983,1,38.0,,1
2002C02984,1,39.0,,2
2002C02985,1,,,1
2002C02986,1,32.0,,1
2002C02987,1,44.0,,1
2002C02988,1,17.0,,1
2002C02989,1,39.0,,2
2002C02990,1,56.0,,2
2002C02991,1,58.0,,2
2002C02992,1,41.0,,2
2002C02993,1,56.0,,2
2002C02994,1,30.0,,1
2002C02995,1,41.0,,1
2002C02996,1,35.0,,2
2002C02997,1,19.0,,1
2002C02998,1,82.0,,1
2002C02999,1,33.0,,1
2002C03000,1,18.0,,1
2002C03001,1,62.0,,2
2002C03002,1,29.0,,1
2002C03003,1,30.0,,1
2002C03005,1,33.0,,1
2002C03006,1,51.0,,2
2002C03007,1,23.0,,2
2002C03008,1,49.0,,1
2002C03009,1,75.0,,1
2002C03010,1,38.0,,2
2002C03011,1,53.0,,2
2002C03012,1,35.0,,2
2002C03013,1,32.0,,2
2002C03014,1,84.0,,0
2002C03015,1,18.0,,1
2002C03016,1,31.0,,1
2002C03017,1,30.0,,1
2002C03018,1,41.0,,2
2002C03019,1,38.0,,12
2002C03020,1,54.0,,2
2002C03021,1,82.0,,1
2002C03022,1,45.0,,2
2002C03023,1,62.0,,2
2002C03024,1,40.0,,1
2002C03025,1,32.0,,2
2002C03026,1,34.0,,2
2002C03027,1,62.0,,0
2002C03028,1,61.0,,1
2002C03029,1,29.0,,2
2002C03030,1,29.0,,1
2002C03031,1,47.0,,2
2002C03032,1,41.0,,1
2002C03033,1,40.0,,2
2002C03034,1,33.0,,1
2002C03035,1,37.0,,1
2002C03036,1,72.0,,1
2002C03037,1,21.0,,1
2002C03038,1,57.0,,2
2002C03039,1,24.0,,1
2002C03040,1,76.0,,1
2002C03041,1,64.0,,2
2002C03042,1,26.0,,1
2002C03043,1,44.0,,1
2002C03044,1,37.0,,2
2002C03045,1,45.0,,2
2002C03046,1,34.0,,1
2002C03047,1,37.0,,2
2002C03048,1,21.0,,1
2002C03049,1,18.0,,1
2002C03050,1,54.0,,0
2002C03051,1,23.0,,1
2002C03052,1,48.0,,1
2002C03054,1,80.0,,1
2002C03055,1,54.0,,2
2002C03056,1,22.0,,1
2002C03057,1,18.0,,1
2002C03058,1,55.0,,2
2002C03059,1,80.0,,1
2002C03060,1,16.0,,2
2002C03061,1,64.0,,2
2002C03062,1,72.0,,1
2002C03063,1,,,0
2002C03064,1,40.0,,2
2002C03065,1,,,1
2002C03066,1,81.0,,1
2002C03067,1,51.0,,2
2002C03068,1,37.0,,1
2002C03069,1,82.0,,1
2002C03070,1,55.0,,1
2002C03071,1,33.0,,1
2002C03072,1,56.0,,1
2002C03073,1,53.0,,1
2002C03074,1,22.0,,1
2002C03075,1,21.0,,1
2002C03076,1,69.0,,1
2002C03077,1,50.0,,1
2002C03078,1,16.0,,1
2002C03079,1,43.0,,1
2002C03080,1,,,1
2002C03081,1,40.0,,1
2002C03082,1,43.0,,2
2002C03083,1,28.0,,1
2002C03084,1,64.0,,1
2002C03085,1,50.0,,0
2002C03086,1,46.0,,1
2002C03087,1,35.0,,1
2002C03088,1,56.0,,2
2002C03089,1,52.0,,1
2002C03090,1,48.0,,2
2002C03091,1,59.0,,2
2002C03092,1,23.0,,1
2002C03093,1,68.0,,1
2002C03094,1,60.0,,1
2002C03095,1,46.0,,1
2002C03096,1,43.0,,2
2002C03097,1,26.0,,1
2002C03098,1,65.0,,1
2002C03099,1,48.0,,2
2002C03100,1,84.0,,1
2002C03101,1,34.0,,2
2002C03102,1,57.0,,1
2002C03103,1,43.0,,2
2002C03104,1,60.0,,1
2002C03105,1,75.0,,1
2002C03106,1,55.0,,0
2002C03107,1,45.0,,2
2002C03108,1,18.0,,1
2002C03109,1,48.0,,1
2002C03110,1,22.0,,12
2002C03111,1,48.0,,1
2002C03112,1,48.0,,2
2002C03113,1,43.0,,2
2002C03114,1,24.0,,1
2002C03115,1,36.0,,2
2002C03116,1,47.0,,2
2002C03117,1,36.0,,2
2002C03118,1,76.0,,1
2002C03119,1,49.0,,1
2002C03120,1,69.0,,1
2002C03121,1,42.0,,1
2002C03122,1,42.0,,2
2002C03123,1,46.0,,1
2002C03124,1,31.0,,1
2002C03125,1,57.0,,0
2002C03126,1,40.0,,1
2002C03127,1,70.0,,1
2002C03128,1,29.0,,1
2002C03129,1,42.0,,1
2002C03130,1,57.0,,2
2002C03131,1,41.0,,1
2002C03132,1,42.0,,1
2002C03133,1,49.0,,2
2002C03134,1,32.0,,2
2002C03135,1,56.0,,1
2002C03136,1,67.0,,1
2002C03137,1,50.0,,1
2002C03138,1,22.0,,1
2002C03139,1,33.0,,1
2002C03140,1,40.0,,1
2002C03141,1,26.0,,1
2002C03142,1,21.0,,1
2002C03143,1,66.0,,1
2002C03144,1,54.0,,1
2002C03145,1,45.0,,1
2002C03146,1,55.0,,1
2002C03147,1,53.0,,2
2002C03148,1,,,1
2002C03149,1,82.0,,1
2002C03150,1,29.0,,2
2002C03151,1,68.0,,2
2002C03152,1,55.0,,1
2002C03153,1,54.0,,2
2002C03154,1,18.0,,1
2002C03155,1,58.0,,1
2002C03156,1,44.0,,1
2002C03157,1,68.0,,0
2002C03158,1,55.0,,1
2002C03159,1,45.0,,2
2002C03161,1,58.0,,2
2002C03162,1,23.0,,1
2002C03163,1,55.0,,1
2002C03164,1,55.0,,1
2002C03165,1,38.0,,1
2002C03166,1,36.0,,2
2002C03167,1,39.0,,2
2002C03168,1,30.0,,1
2002C03169,1,34.0,,1
2002C03170,1,48.0,,2
2002C03171,1,46.0,,2
2002C03172,1,59.0,,1
2002C03173,1,35.0,,2
2002C03174,1,40.0,,2
2002C03175,1,45.0,,2
2002C03176,1,38.0,,1
2002C03177,1,68.0,,1
2002C03178,1,75.0,,1
2002C03179,1,31.0,,2
2002C03180,1,78.0,,1
2002C03181,1,53.0,,1
2002C03182,1,41.0,,2
2002C03183,1,19.0,,1
2002C03184,1,30.0,,2
2002C03185,1,72.0,,1
2002C03186,1,39.0,,2
2002C03187,2,,,0
2002C03188,1,47.0,,1
2002C03189,1,35.0,,1
2002C03190,1,27.0,,1
2002C03191,1,36.0,,1
2002C03192,1,42.0,,12
2002C03193,1,34.0,,2
2002C03194,1,30.0,,2
2002C03195,1,67.0,,2
2002C03196,1,58.0,,1
2002C03197,1,48.0,,1
2002C03198,1,28.0,,2
2002C03199,1,21.0,,1
2002C03200,1,66.0,,14
2002C03201,1,,,2
2002C03202,1,18.0,,1
2002C03203,1,19.0,,2
2002C03204,1,15.0,,2
2002C03205,1,17.0,,0
2002C03206,1,75.0,,1
2002C03207,1,57.0,,2
2002C03208,1,48.0,,1
2002C03209,1,55.0,,1
2002C03210,1,33.0,,2
2002C03211,1,79.0,,1
2002C03212,1,58.0,,1
2002C03213,1,73.0,,2
2002C03214,1,66.0,,2
2002C03215,1,24.0,,2
2002C03216,1,19.0,,1
2002C03217,1,19.0,,1
2002C03218,1,50.0,,2
2002C03219,1,29.0,,1
2002C03220,1,40.0,,1
2002C03221,1,23.0,,1
2002C03222,1,80.0,,1
2002C03223,1,73.0,,1
2002C03224,1,55.0,,10
2002C03225,1,73.0,,1
2002C03226,1,55.0,,1
2002C03227,1,74.0,,1
2002C03228,1,44.0,,1
2002C03229,1,41.0,,1
2002C03230,1,35.0,,2
2002C03231,1,43.0,,1
2002C03232,1,28.0,,1
2002C03233,1,64.0,,1
2002C03234,1,33.0,,1
2002C03235,1,60.0,,1
2002C03236,1,31.0,,1
2002C03237,1,24.0,,1
2002C03238,1,73.0,,1
2002C03239,1,57.0,,1
2002C03240,1,53.0,,2
2002C03241,1,27.0,,2
2002C03242,1,47.0,,0
2002C03243,1,38.0,,1
2002C03244,1,21.0,,2
2002C03245,1,39.0,,1
2002C03246,1,44.0,,1
2002C03247,1,48.0,,2
2002C03248,1,18.0,,1
2002C03249,1,53.0,,2
2002C03250,1,51.0,,2
2002C03251,1,32.0,,1
2002C03252,1,20.0,,3
2002C03253,1,55.0,,1
2002C03254,1,42.0,,1
2002C03255,1,36.0,,1
2002C03256,1,42.0,,1
2002C03257,1,52.0,,1
2002C03258,1,48.0,,6
2002C03259,1,,,2
2002C03260,1,50.0,,1
2002C03261,1,24.0,,1
2002C03262,1,55.0,,1
2002C03263,1,29.0,,2
2002C03264,1,25.0,,1
2002C03265,1,42.0,,2
2002C03266,1,41.0,,2
2002C03267,1,17.0,,1
2002C03268,1,47.0,,1
2002C03269,1,59.0,,1
2002C03270,1,56.0,,1
2002C03271,1,41.0,,1
2002C03273,1,35.0,,2
2002C03274,1,52.0,,2
2002C03275,1,32.0,,1
2002C03276,1,38.0,,6
2002C03277,1,21.0,,1
2002C03278,1,31.0,,1
2002C03279,1,22.0,,1
2002C03280,1,63.0,,2
2002C03281,1,49.0,,1
2002C03282,1,39.0,,3
2002C03283,1,48.0,,2
2002C03284,1,54.0,,1
2002C03285,1,23.0,,1
2002C03286,1,74.0,,1
2002C03287,1,51.0,,1
2002C03288,1,37.0,,0
2002C03289,1,47.0,,2
2002C03290,1,58.0,,2
2002C03291,1,35.0,,2
2002C03292,1,41.0,,1
2002C03293,1,16.0,,1
2002C03294,1,24.0,,3
2002C03295,1,43.0,,1
2002C03296,1,25.0,,1
2002C03297,1,28.0,,1
2002C03298,1,30.0,,3
2002C03299,1,42.0,,2
2002C03300,1,54.0,,2
2002C03301,1,38.0,,1
2002C03302,1,49.0,,2
2002C03303,1,58.0,,2
2002C03304,1,66.0,,1
2002C03305,1,53.0,,2
2002C03306,1,33.0,,1
2002C03307,1,19.0,,1
2002C03308,1,22.0,,1
2002C03309,1,25.0,,1
2002C03310,1,52.0,,2
2002C03311,1,55.0,,0
2002C03312,1,18.0,,1
2002C03313,1,19.0,,1
2002C03314,1,18.0,,1
2002C03315,1,41.0,,1
2002C03316,1,29.0,,1
2002C03317,1,74.0,,1
2002C03318,1,50.0,,2
2002C03319,1,71.0,,1
2002C03320,1,50.0,,2
2002C03321,1,34.0,,1
2002C03322,1,44.0,,1
2002C03323,1,40.0,,2
2002C03324,1,73.0,,1
2002C03325,1,27.0,,1
2002C03326,1,19.0,,1
2002C03327,1,45.0,,2
2002C03328,1,49.0,,2
2002C03329,1,31.0,,1
2002C03330,1,30.0,,2
2002C03331,1,63.0,,1
2002C03332,1,60.0,,2
2002C03333,1,60.0,,1
2002C03334,1,57.0,,2
2002C03335,1,36.0,,2
2002C03336,1,73.0,,2
2002C03337,1,64.0,,6
2002C03338,1,60.0,,1
2002C03339,1,28.0,,1
2002C03340,1,43.0,,1
2002C03341,1,38.0,,1
2002C03342,1,44.0,,1
2002C03343,1,52.0,,2
2002C03344,1,43.0,,2
2002C03345,1,20.0,,1
2002C03346,1,29.0,,1
2002C03347,1,41.0,,5
2002C03348,1,32.0,,2
2002C03349,1,58.0,,2
2002C03350,1,66.0,,2
2002C03351,1,60.0,,2
2002C03352,1,32.0,,1
2002C03353,1,17.0,,1
2002C03354,1,68.0,,2
2002C03355,1,40.0,,1
2002C03356,1,,,0
2002C03357,1,29.0,,2
2002C03358,1,28.0,,1
2002C03359,1,55.0,,2
2002C03360,1,26.0,,1
2002C03361,1,23.0,,1
2002C03362,1,23.0,,1
2002C03363,1,17.0,,2
2002C03364,1,19.0,,1
2002C03365,1,31.0,,1
2002C03366,1,28.0,,2
2002C03367,1,33.0,,2
2002C03368,1,32.0,,1
2002C03369,1,34.0,,2
2002C03370,1,56.0,,1
2002C03371,1,62.0,,1
2002C03372,1,35.0,,6
2002C03373,1,32.0,,1
2002C03374,1,41.0,,1
2002C03375,1,55.0,,1
2002C03376,1,28.0,,2
2002C03377,1,35.0,,3
2002C03378,1,23.0,,2
2002C03379,1,84.0,,1
2002C03380,1,50.0,,1
2002C03381,1,46.0,,1
2002C03382,1,26.0,,1
2002C03383,1,40.0,,1
2002C03384,1,52.0,,1
2002C03385,1,17.0,,2
2002C03386,1,54.0,,2
2002C03387,1,59.0,,1
2002C03388,1,61.0,,1
2002C03389,1,21.0,,2
2002C03390,1,61.0,,1
2002C03391,1,16.0,,1
2002C03392,1,53.0,,2
2002C03393,1,41.0,,1
2002C03394,1,18.0,,2
2002C03395,1,38.0,,2
2002C03396,1,67.0,,2
2002C03397,1,73.0,,2
2002C03398,1,57.0,,1
2002C03399,1,61.0,,2
2002C03400,1,35.0,,1
2002C03401,1,44.0,,1
2002C03402,1,46.0,,2
2002C03403,1,22.0,,1
2002C03404,1,70.0,,1
2002C03405,1,29.0,,1
2002C03406,1,68.0,,1
2002C03407,1,20.0,,1
2002C03408,1,31.0,,1
2002C03409,1,38.0,,1
2002C03410,1,48.0,,1
2002C03411,1,44.0,,1
2002C03412,1,72.0,,1
2002C03413,1,17.0,,1
2002C03414,1,63.0,,1
2002C03415,1,36.0,,2
2002C03416,1,43.0,,1
2002C03417,1,27.0,,2
2002C03418,1,70.0,,1
2002C03419,1,27.0,,2
2002C03420,1,52.0,,1
2002C03421,1,34.0,,2
2002C03422,1,54.0,,2
2002C03423,1,41.0,,2
2002C03424,1,17.0,,2
2002C03425,1,58.0,,1
2002C03426,1,18.0,,2
2002C03427,1,69.0,,2
2002C03428,1,43.0,,1
2002C03429,1,21.0,,1
2002C03430,1,56.0,,1
2002C03432,1,65.0,,1
2002C03433,1,60.0,,14
2002C03434,1,46.0,,1
2002C03435,1,23.0,,2
2002C03436,1,61.0,,1
2002C03437,1,53.0,,6
2002C03438,1,57.0,,2
2002C03439,1,47.0,,1
2002C03440,1,39.0,,0
2002C03441,1,16.0,,1
2002C03442,1,27.0,,2
2002C03443,1,61.0,,1
2002C03444,1,46.0,,2
2002C03445,1,20.0,,1
2002C03446,1,34.0,,14
2002C03447,1,78.0,,1
2002C03448,1,33.0,,5
2002C03449,1,16.0,,1
2002C03450,1,41.0,,2
2002C03451,1,18.0,,1
2002C03452,1,57.0,,1
2002C03453,1,20.0,,2
2002C03454,1,34.0,,2
2002C03455,1,17.0,,1
2002C03456,1,30.0,,1
2002C03457,1,41.0,,2
2002C03458,1,43.0,,2
2002C03459,1,23.0,,0
2002C03460,1,64.0,,2
2002C03461,1,45.0,,1
2002C03462,1,51.0,,2
2002C03463,1,19.0,,1
2002C03464,1,52.0,,1
2002C03465,1,72.0,,1
2002C03466,1,,,0
2002C03467,1,61.0,,1
2002C03468,1,57.0,,1
2002C03469,1,38.0,,1
2002C03470,1,20.0,,1
2002C03471,1,50.0,,1
2002C03472,1,46.0,,1
2002C03473,1,55.0,,1
2002C03474,1,46.0,,1
2002C03475,1,77.0,,1
2002C03476,1,35.0,,1
2002C03477,1,35.0,,2
2002C03478,1,57.0,,1
2002C03479,1,17.0,,1
2002C03480,1,29.0,,1
2002C03481,1,66.0,,1
2002C03482,1,27.0,,2
2002C03483,1,74.0,,2
2002C03484,1,40.0,,1
2002C03485,1,25.0,,2
2002C03486,1,50.0,,2
2002C03487,1,51.0,,1
2002C03488,1,88.0,,1
2002C03489,1,18.0,,2
2002C03490,1,77.0,,1
2002C03491,1,62.0,,1
2002C03492,1,36.0,,2
2002C03493,1,18.0,,1
2002C03494,1,50.0,,2
2002C03495,1,26.0,,1
2002C03496,1,48.0,,1
2002C03497,1,52.0,,2
2002C03498,1,39.0,,2
2002C03499,1,35.0,,2
2002C03500,1,60.0,,2
2002C03501,1,35.0,,1
2002C03502,1,45.0,,1
2002C03503,1,58.0,,2
2002C03504,1,60.0,,1
2002C03505,1,45.0,,1
2002C03506,1,63.0,,2
2002C03507,1,57.0,,2
2002C03508,1,40.0,,1
2002C03509,1,27.0,,1
2002C03510,1,38.0,,2
2002C03511,1,30.0,,1
2002C03512,1,,,0
2002C03513,1,34.0,,1
2002C03514,1,28.0,,2
2002C03515,1,42.0,,1
2002C03516,1,52.0,,2
2002C03517,1,61.0,,1
2002C03518,1,23.0,,1
2002C03519,1,54.0,,2
2002C03520,1,48.0,,2
2002C03521,1,52.0,,1
2002C03522,1,79.0,,1
2002C03523,1,32.0,,2
2002C03524,1,24.0,,1
2002C03525,1,47.0,,1
2002C03526,1,19.0,,1
2002C03527,1,37.0,,1
2002C03528,1,30.0,,2
2002C03529,1,59.0,,1
2002C03530,1,48.0,,2
2002C03531,1,19.0,,1
2002C03532,1,43.0,,1
2002C03533,1,45.0,,2
2002C03534,1,36.0,,1
2002C03535,1,56.0,,1
2002C03536,1,26.0,,1
2002C03537,1,37.0,,1
2002C03538,1,52.0,,1
2002C03539,1,43.0,,2
2002C03540,1,18.0,,1
2002C03541,1,23.0,,1
2002C03542,1,36.0,,2
2002C03543,1,27.0,,1
2002C03544,1,46.0,,1
2002C03545,1,48.0,,1
2002C03546,1,18.0,,2
2002C03547,1,74.0,,1
2002C03548,1,54.0,,2
2002C03549,1,51.0,,2
2002C03550,1,50.0,,2
2002C03551,1,23.0,,1
2002C03552,1,63.0,,2
2002C03553,1,22.0,,1
2002C03554,1,25.0,,1
2002C03555,1,65.0,,1
2002C03556,1,52.0,,2
2002C03557,1,35.0,,2
2002C03558,1,63.0,,1
2002C03559,1,50.0,,2
2002C03560,1,56.0,,2
2002C03561,1,18.0,,1
2002C03562,1,50.0,,2
2002C03563,1,61.0,,1
2002C03564,1,77.0,,1
2002C03565,1,45.0,,1
2002C03566,1,48.0,,2
2002C03567,1,41.0,,1
2002C03568,1,42.0,,2
2002C03569,1,23.0,,1
2002C03571,1,46.0,,0
2002C03572,1,31.0,,1
2002C03573,1,59.0,,2
2002C03574,1,51.0,,1
2002C03575,1,16.0,,1
2002C03576,1,44.0,,1
2002C03577,1,29.0,,2
2002C03578,1,56.0,,1
2002C03579,1,37.0,,1
2002C03580,1,54.0,,1
2002C03581,1,52.0,,1
2002C03582,1,72.0,,2
2002C03583,1,38.0,,2
2002C03584,1,65.0,,1
2002C03585,1,23.0,,1
2002C03586,1,34.0,,2
2002C03587,1,44.0,,2
2002C03588,1,28.0,,2
2002C03589,1,25.0,,1
2002C03590,1,42.0,,1
2002C03591,1,63.0,,2
2002C03592,1,53.0,,1
2002C03593,1,56.0,,2
2002C03594,1,47.0,,1
2002C03595,1,43.0,,2
2002C03596,1,55.0,,1
2002C03597,1,34.0,,1
2002C03598,1,38.0,,2
2002C03599,1,25.0,,1
2002C03600,1,53.0,,0
2002C03601,1,24.0,,1
2002C03602,1,38.0,,2
2002C03603,1,74.0,,2
2002C03604,1,48.0,,1
2002C03605,1,,,1
2002C03606,1,39.0,,0
2002C03607,1,52.0,,1
2002C03608,1,43.0,,2
2002C03609,1,31.0,,1
2002C03610,1,55.0,,1
2002C03611,1,32.0,,1
2002C03612,1,54.0,,1
2002C03613,1,68.0,,1
2002C03614,1,50.0,,1
2002C03615,1,49.0,,2
2002C03616,1,18.0,,1
2002C03617,1,31.0,,1
2002C03618,1,47.0,,2
2002C03619,1,47.0,,1
2002C03620,1,66.0,,1
2002C03621,1,45.0,,1
2002C03622,1,33.0,,1
2002C03623,1,75.0,,1
2002C03624,1,22.0,,1
2002C03625,1,38.0,,2
2002C03626,1,20.0,,2
2002C03627,1,56.0,,2
2002C03628,1,48.0,,2
2002C03629,1,29.0,,2
2002C03630,1,20.0,,2
2002C03631,1,49.0,,0
2002C03632,1,50.0,,1
2002C03633,1,72.0,,1
2002C03634,1,23.0,,1
2002C03635,1,18.0,,1
